Iteration	Posterior	Likelihood	Prior	clock_rate	event_rate	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_mean	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_mean	speciation_sd
148	-16599.8	-16334	-265.85	0.007308208	0.1820809	0.0943262	0.0943262	0.0943262	0.0943262	0.09432621	0.120524	0.129186	0.136242	0.146034	0.1326671	0.08345017
149	-16600	-16333.3	-266.732	0.007308208	0.1672983	0.0943262	0.0943262	0.0943262	0.0943262	0.09432621	0.175618	0.188585	0.199165	0.21387	0.1938027	0.08565038
150	-16595	-16329.7	-265.373	0.007308208	0.1612759	0.131615	0.131615	0.131615	0.131615	0.1316152	0.181574	0.190335	0.197333	0.206855	0.1938027	0.05665693
151	-16596.1	-16330.6	-265.53	0.007308208	0.1927796	0.150939	0.150939	0.150939	0.150939	0.1509392	0.174884	0.188366	0.199396	0.214768	0.1938027	0.0892909
152	-16605	-16338.9	-266.133	0.007308208	0.1364901	0.15294	0.15294	0.15294	0.15294	0.1529404	0.16898	0.186583	0.201302	0.222272	0.1938027	0.1191462
153	-16603.5	-16337.9	-265.627	0.007247256	0.1993146	0.128305	0.128305	0.128305	0.128305	0.1283053	0.184149	0.191079	0.196565	0.203962	0.1938027	0.04441703
154	-16600.8	-16335	-265.818	0.007247256	0.1731971	0.128305	0.128305	0.128305	0.128305	0.1283053	0.181391	0.190282	0.197388	0.207063	0.1938027	0.0575341
155	-16598.6	-16332.4	-266.177	0.007247256	0.1731971	0.142394	0.142394	0.142394	0.142394	0.1423935	0.191848	0.201245	0.208755	0.218979	0.2049653	0.05749147
156	-16594.2	-16327.7	-266.501	0.007247256	0.1731971	0.129525	0.129525	0.129525	0.129525	0.129525	0.185199	0.199288	0.210804	0.226841	0.2049653	0.08815506
157	-16596	-16330.1	-265.958	0.007247256	0.1096026	0.129525	0.129525	0.129525	0.129525	0.129525	0.163109	0.172904	0.180806	0.191664	0.1768111	0.07012034
158	-16596.1	-16330	-266.064	0.007247256	0.1213505	0.129105	0.129105	0.129105	0.129105	0.1291048	0.161831	0.167426	0.171843	0.177784	0.1696199	0.04086367
159	-16596.5	-16330.4	-266.147	0.007247256	0.1348391	0.130353	0.130353	0.130353	0.130353	0.1303529	0.165525	0.168476	0.170772	0.173816	0.1696199	0.02124182
160	-16597.6	-16330.4	-267.243	0.007247256	0.2055356	0.194457	0.194457	0.194457	0.194457	0.1944572	0.199303	0.204129	0.207905	0.21294	0.2060085	0.02876624
161	-16595.9	-16328.9	-267.046	0.007247256	0.1362864	0.194457	0.194457	0.194457	0.194457	0.1944572	0.233003	0.238481	0.242765	0.248473	0.2406135	0.02794164
162	-16599.3	-16331.9	-267.363	0.007247256	0.08566006	0.211759	0.211759	0.211759	0.211759	0.2117589	0.22796	0.234673	0.23995	0.247015	0.2372967	0.03489287
163	-16597.4	-16330.1	-267.283	0.007247256	0.05947485	0.191908	0.191908	0.191908	0.191908	0.1919083	0.225538	0.23398	0.240661	0.249668	0.2372967	0.04418003
164	-16596.8	-16328.8	-268	0.007247256	0.05947485	0.16303	0.16303	0.16303	0.16303	0.1630301	0.221975	0.232971	0.241764	0.253741	0.2373272	0.05813446
165	-16595	-16327.5	-267.45	0.007247256	0.1454765	0.185617	0.185617	0.185617	0.185617	0.1856166	0.226753	0.23435	0.240342	0.248395	0.2373272	0.03962148
166	-16595.2	-16328.2	-266.947	0.007247256	0.2131104	0.185617	0.185617	0.185617	0.185617	0.1856166	0.21915	0.228401	0.235753	0.245705	0.2320478	0.04971385
167	-16594.5	-16327.4	-267.094	0.007120544	0.2131104	0.185617	0.185617	0.185617	0.185617	0.1856166	0.21663	0.225775	0.233042	0.24288	0.2293799	0.04971385
168	-16602	-16334.7	-267.28	0.007630044	0.2131104	0.185617	0.185617	0.185617	0.185617	0.1856166	0.222187	0.228258	0.233022	0.23939	0.2306278	0.03241454
169	-16603.3	-16336.3	-266.923	0.007630044	0.2131104	0.185617	0.185617	0.185617	0.185617	0.1856166	0.221875	0.228169	0.233113	0.239726	0.2306278	0.03363266
170	-16611.5	-16344.6	-266.919	0.007630044	0.2131104	0.185617	0.185617	0.185617	0.185617	0.1856166	0.220839	0.233501	0.243692	0.257664	0.2385419	0.06703141
171	-16616.4	-16349.8	-266.555	0.007630044	0.1603777	0.185617	0.185617	0.185617	0.185617	0.1856166	0.209036	0.229975	0.247428	0.272212	0.2385419	0.1147794
172	-16614.3	-16347.7	-266.608	0.007434433	0.1647756	0.186938	0.186938	0.186938	0.186938	0.1869381	0.199398	0.226988	0.250684	0.285371	0.2385419	0.155817
173	-16601.3	-16333.8	-267.527	0.007434433	0.2009871	0.190988	0.190988	0.190988	0.190988	0.1909883	0.183402	0.22179	0.256559	0.31026	0.2385419	0.2285105
174	-16602.4	-16335.5	-266.912	0.007434433	0.2113825	0.190988	0.190988	0.190988	0.190988	0.1909883	0.190257	0.218197	0.242352	0.277942	0.2299576	0.1647472
175	-16605.8	-16338.4	-267.325	0.007434433	0.1396035	0.190571	0.190571	0.190571	0.190571	0.1905707	0.197521	0.220474	0.239849	0.267721	0.2299576	0.1321761
176	-16605.2	-16337.8	-267.369	0.007434433	0.1396035	0.190242	0.190242	0.190242	0.190242	0.1902424	0.217177	0.226344	0.233629	0.24349	0.2299576	0.04970774
177	-16600.7	-16333.4	-267.357	0.007434433	0.09996552	0.190242	0.190242	0.190242	0.190242	0.1902424	0.209576	0.224121	0.235946	0.252322	0.2299576	0.08067927
178	-16597.7	-16329.9	-267.809	0.007296737	0.1548993	0.190242	0.190242	0.190242	0.190242	0.1902424	0.207571	0.223525	0.236575	0.254758	0.2299576	0.08903349
179	-16599.2	-16331.6	-267.538	0.007296737	0.1354854	0.190242	0.190242	0.190242	0.190242	0.1902424	0.211499	0.224689	0.23535	0.250027	0.2299576	0.07273841
180	-16597.3	-16329.5	-267.756	0.007296737	0.2046172	0.190242	0.190242	0.190242	0.190242	0.1902424	0.215853	0.225548	0.23327	0.243747	0.2293764	0.0528252
181	-16604.4	-16334.3	-270.098	0.007296737	0.1644242	0.12225	0.12225	0.12225	0.12225	0.1222501	0.212367	0.224533	0.234324	0.247748	0.2293764	0.06697802
182	-16600.3	-16333	-267.259	0.007296737	0.1569951	0.155033	0.155033	0.155033	0.155033	0.1550334	0.197661	0.206613	0.213745	0.223425	0.2101484	0.05325328
183	-16600.6	-16332.2	-268.345	0.007296737	0.1030634	0.155033	0.155033	0.155033	0.155033	0.1550334	0.188219	0.209862	0.228115	0.254346	0.2187984	0.1308675
184	-16603.3	-16335.3	-268.007	0.007296737	0.1030634	0.194801	0.194801	0.194801	0.194801	0.1948015	0.178903	0.206932	0.231345	0.267591	0.2187984	0.1749967
185	-16603.5	-16336.3	-267.226	0.007296737	0.1030634	0.183354	0.183354	0.183354	0.183354	0.1833539	0.197588	0.212705	0.225066	0.242286	0.2187984	0.08864089
186	-16602.3	-16336	-266.263	0.007296737	0.1108288	0.120059	0.120059	0.120059	0.120059	0.1200593	0.156551	0.171046	0.183055	0.200005	0.1769488	0.1064726
187	-16600	-16333.6	-266.397	0.007296737	0.1354932	0.120059	0.120059	0.120059	0.120059	0.1200593	0.156551	0.171046	0.183055	0.200005	0.1769488	0.1064726
188	-16597.6	-16330.7	-266.981	0.007305946	0.1422377	0.145148	0.145148	0.145148	0.145148	0.145148	0.18672	0.200972	0.212624	0.228853	0.2067158	0.08843886
189	-16596	-16329.3	-266.659	0.007305946	0.1422377	0.145148	0.145148	0.145148	0.145148	0.145148	0.190479	0.202084	0.211453	0.224337	0.2067158	0.07111306
190	-16596.7	-16331	-265.749	0.007305946	0.1810896	0.11151	0.11151	0.11151	0.11151	0.1115103	0.159982	0.169655	0.177459	0.188188	0.1735131	0.07057801
191	-16595.1	-16329.2	-265.855	0.007305946	0.1810896	0.12947	0.12947	0.12947	0.12947	0.1294704	0.158414	0.169192	0.177944	0.190052	0.1735131	0.07914421
192	-16597.1	-16331.6	-265.555	0.007305946	0.1731617	0.0773787	0.0773787	0.0773787	0.0773787	0.07737873	0.130993	0.139281	0.145984	0.15522	0.142593	0.07376012
193	-16597	-16331.7	-265.221	0.007305946	0.1367394	0.0626202	0.0626202	0.0626202	0.0626202	0.06262018	0.130576	0.135364	0.13915	0.144252	0.1372438	0.04329381
194	-16598.1	-16332.8	-265.264	0.007305946	0.1367394	0.0626202	0.0626202	0.0626202	0.0626202	0.06262018	0.132673	0.135962	0.138538	0.141972	0.1372438	0.02944396
195	-16599.9	-16334.5	-265.348	0.007213944	0.1208471	0.0769332	0.0769332	0.0769332	0.0769332	0.07693325	0.130071	0.135218	0.1393	0.144812	0.1372438	0.04666296
196	-16592.7	-16326.9	-265.841	0.007064868	0.1716394	0.0769332	0.0769332	0.0769332	0.0769332	0.07693325	0.125997	0.134032	0.140533	0.149495	0.1372438	0.07432615
197	-16594	-16327.1	-266.922	0.007064868	0.1716394	0.107386	0.107386	0.107386	0.107386	0.1073862	0.123713	0.133354	0.141247	0.152254	0.1372438	0.09022716
198	-16594.5	-16327.9	-266.574	0.007108294	0.112877	0.132942	0.132942	0.132942	0.132942	0.1329416	0.162201	0.179213	0.193446	0.213735	0.1861936	0.1199201
199	-16591.1	-16324.1	-266.964	0.007108294	0.09233616	0.132942	0.132942	0.132942	0.132942	0.1329416	0.170103	0.18159	0.190914	0.203806	0.1861936	0.07856775
200	-16595.8	-16327.6	-268.238	0.007108294	0.09233616	0.132942	0.132942	0.132942	0.132942	0.1329416	0.194158	0.20651	0.216503	0.230276	0.2114473	0.07415495
201	-16595.3	-16327.9	-267.468	0.007108294	0.07422109	0.0802702	0.0802702	0.0802702	0.0802702	0.08027022	0.142369	0.159875	0.174732	0.196219	0.1671387	0.1394405
202	-16594.9	-16328.2	-266.663	0.007108294	0.1174714	0.0875543	0.0875543	0.0875543	0.0875543	0.08755427	0.120684	0.135091	0.147284	0.164866	0.1410556	0.1355948
203	-16594	-16326.9	-267.119	0.007108294	0.1174714	0.0964734	0.0964734	0.0964734	0.0964734	0.09647341	0.114863	0.134206	0.151204	0.176667	0.1424519	0.1871272
204	-16593.9	-16326.5	-267.399	0.007086973	0.1476674	0.106373	0.106373	0.106373	0.106373	0.1063732	0.109195	0.132338	0.153339	0.185838	0.1424519	0.2311212
205	-16594.7	-16325.5	-269.118	0.007086973	0.09683902	0.106373	0.106373	0.106373	0.106373	0.1063732	0.117551	0.156423	0.194702	0.259086	0.1745163	0.3434984
206	-16593.7	-16325.6	-268.159	0.007086973	0.06341063	0.106373	0.106373	0.106373	0.106373	0.1063732	0.0988468	0.131534	0.163721	0.217861	0.1467476	0.3434984
207	-16598.6	-16330.8	-267.855	0.007086973	0.06341063	0.106373	0.106373	0.106373	0.106373	0.1063732	0.0882235	0.117397	0.146126	0.194447	0.1309763	0.3434984
208	-16596.9	-16329.2	-267.64	0.007086973	0.06948215	0.0674916	0.0674916	0.0674916	0.0674916	0.06749156	0.0882235	0.117397	0.146126	0.194447	0.1309763	0.3434984
209	-16594.2	-16326.6	-267.508	0.007086973	0.06614633	0.0658671	0.0658671	0.0658671	0.0658671	0.06586714	0.0882822	0.117419	0.146099	0.194318	0.1309763	0.3429203
210	-16595.2	-16328.3	-266.89	0.007086973	0.06301371	0.0409977	0.0409977	0.0409977	0.0409977	0.04099771	0.100067	0.12122	0.140408	0.170089	0.1304617	0.230574
211	-16595.8	-16328.2	-267.615	0.007086973	0.06301371	0.074248	0.074248	0.074248	0.074248	0.07424798	0.0876838	0.116865	0.14564	0.194109	0.1304617	0.3454098
212	-16594	-16326.8	-267.197	0.007086973	0.1456279	0.0526315	0.0526315	0.0526315	0.0526315	0.05263148	0.0784677	0.105698	0.132801	0.178886	0.1184769	0.3581793
213	-16595.7	-16327.7	-267.962	0.007144228	0.1139218	0.106622	0.106622	0.106622	0.106622	0.1066218	0.0933288	0.128173	0.163444	0.224465	0.1447379	0.3814454
214	-16595.6	-16328.7	-266.832	0.007144228	0.2008108	0.0994091	0.0994091	0.0994091	0.0994091	0.09940909	0.128025	0.139901	0.149742	0.163633	0.1447379	0.106663
215	-16596.1	-16328.7	-267.384	0.007144228	0.1832337	0.0994091	0.0994091	0.0994091	0.0994091	0.09940909	0.120364	0.131058	0.139891	0.152321	0.1354028	0.1023451
216	-16604.3	-16331.1	-273.138	0.007144228	0.1832337	0.1142	0.1142	0.1142	0.1142	0.1142001	0.0939485	0.102643	0.109847	0.120013	0.106184	0.1064251
217	-16593.3	-16326	-267.295	0.007210952	0.170366	0.0651769	0.0651769	0.0651769	0.0651769	0.06517694	0.129608	0.146575	0.161064	0.182149	0.1536486	0.1479172
218	-16592.1	-16324	-268.071	0.007210952	0.1865396	0.0644624	0.0644624	0.0644624	0.0644624	0.06446242	0.0919767	0.102544	0.111456	0.124261	0.1069072	0.130765
219	-16592.2	-16324.2	-267.946	0.007210952	0.09495848	0.0644624	0.0644624	0.0644624	0.0644624	0.06446242	0.0865765	0.10084	0.11334	0.132012	0.1069072	0.1833643
220	-16593.4	-16326.7	-266.707	0.007210952	0.01577303	0.0860689	0.0860689	0.0860689	0.0860689	0.08606887	0.109492	0.129528	0.147328	0.174288	0.1381414	0.2020502
221	-16593.3	-16325.7	-267.604	0.007210952	0.005484735	0.0816082	0.0816082	0.0816082	0.0816082	0.08160823	0.130694	0.157843	0.182404	0.220294	0.1696796	0.226933
222	-16593.4	-16325.1	-268.305	0.007210952	0.008820743	0.180947	0.180947	0.180947	0.180947	0.1809471	0.143113	0.172841	0.199735	0.241226	0.1858024	0.226933
223	-16592.8	-16324.7	-268.107	0.007210952	0.009448191	0.180947	0.180947	0.180947	0.180947	0.1809471	0.129709	0.160807	0.189593	0.235049	0.1746079	0.2584019
224	-16592.5	-16325.5	-266.972	0.007210952	0.009786044	0.0950314	0.0950314	0.0950314	0.0950314	0.09503138	0.151517	0.167881	0.181605	0.201218	0.1746079	0.123306
225	-16593.6	-16326.4	-267.207	0.007210952	0.009786044	0.0950314	0.0950314	0.0950314	0.0950314	0.09503138	0.163129	0.178158	0.190605	0.208165	0.1842764	0.105964
226	-16593.4	-16326.9	-266.461	0.007210952	0.0175201	0.0946484	0.0946484	0.0946484	0.0946484	0.09464835	0.126995	0.141752	0.15421	0.17213	0.1478499	0.1321778
227	-16594.3	-16327.7	-266.581	0.007210952	0.03083081	0.0946484	0.0946484	0.0946484	0.0946484	0.09464835	0.116857	0.138523	0.157805	0.187062	0.1478499	0.2044981
228	-16594.8	-16326.4	-268.456	0.007210952	0.03083081	0.180311	0.180311	0.180311	0.180311	0.1803114	0.181648	0.20888	0.232477	0.267329	0.2203632	0.1679523
229	-16597.7	-16330.8	-266.904	0.007327539	0.01492521	0.1428	0.1428	0.1428	0.1428	0.1428004	0.144052	0.159838	0.173094	0.192063	0.166334	0.1250276
230	-16599.6	-16332.5	-267.172	0.00713202	0.01586411	0.1428	0.1428	0.1428	0.1428	0.1428004	0.144052	0.159838	0.173094	0.192063	0.166334	0.1250276
231	-16599.3	-16332.6	-266.743	0.00713202	0.02938982	0.115496	0.115496	0.115496	0.115496	0.1154956	0.128946	0.155008	0.178488	0.214563	0.166334	0.2213287
232	-16598.7	-16332.2	-266.477	0.00716986	0.05366346	0.115496	0.115496	0.115496	0.115496	0.1154956	0.128654	0.154656	0.178083	0.214076	0.1659569	0.2213287
233	-16598.9	-16332.4	-266.496	0.007336331	0.03674687	0.104395	0.104395	0.104395	0.104395	0.1043953	0.0783437	0.108507	0.139266	0.192885	0.1229282	0.3916163
234	-16598.3	-16331.1	-267.213	0.007336331	0.02608415	0.103182	0.103182	0.103182	0.103182	0.1031822	0.125704	0.159288	0.190977	0.242001	0.1744145	0.2847036
235	-16599	-16332.3	-266.695	0.007336331	0.0415242	0.129884	0.129884	0.129884	0.129884	0.1298842	0.125704	0.159288	0.190977	0.242001	0.1744145	0.2847036
236	-16602.7	-16336.8	-265.916	0.007336331	0.01872545	0.135494	0.135494	0.135494	0.135494	0.1354941	0.0794103	0.107676	0.135972	0.184371	0.121	0.366117
237	-16604.7	-16339	-265.634	0.007336331	0.03955418	0.0990233	0.0990233	0.0990233	0.0990233	0.0990233	0.0794103	0.107676	0.135972	0.184371	0.121	0.366117
238	-16607.8	-16342.1	-265.604	0.007336331	0.08874898	0.0990233	0.0990233	0.0990233	0.0990233	0.0990233	0.096862	0.121834	0.145244	0.18269	0.1330253	0.2757875
239	-16608.7	-16344.4	-264.301	0.007336331	0.02823135	0.0648202	0.0648202	0.0648202	0.0648202	0.06482019	0.0999406	0.114884	0.127829	0.146943	0.1211841	0.1675449
240	-16605.9	-16341	-264.847	0.007336331	0.01066292	0.0783964	0.0783964	0.0783964	0.0783964	0.0783964	0.0901343	0.112175	0.132644	0.165079	0.1219808	0.2630183
241	-16602.5	-16337	-265.47	0.007336331	0.009063848	0.0667372	0.0667372	0.0667372	0.0667372	0.06673724	0.103106	0.128176	0.151438	0.18826	0.1393222	0.2616885
242	-16602.5	-16337.6	-264.908	0.007336331	0.009063848	0.0467719	0.0467719	0.0467719	0.0467719	0.04677187	0.117262	0.132826	0.146136	0.165532	0.1393222	0.1498476
243	-16602.5	-16336.8	-265.614	0.007336331	0.009063848	0.060958	0.060958	0.060958	0.060958	0.06095799	0.0957223	0.104634	0.112019	0.122447	0.1082633	0.1070242
244	-16601.2	-16336.5	-264.7	0.007336331	0.01207727	0.0403526	0.0403526	0.0403526	0.0403526	0.04035261	0.0950323	0.104424	0.112244	0.123336	0.1082633	0.1133126
245	-16600.5	-16334.5	-265.935	0.007336331	0.00622851	0.0431668	0.0431668	0.0431668	0.0431668	0.04316681	0.078389	0.0892825	0.0986431	0.112351	0.09384612	0.1564511
246	-16607.2	-16342.4	-264.841	0.007336331	0.00622851	0.0243087	0.0243087	0.0243087	0.0243087	0.02430872	0.0869918	0.0956306	0.102826	0.113037	0.0991631	0.1138366
247	-16607.3	-16341.6	-265.658	0.007336331	0.008611381	0.0258834	0.0258834	0.0258834	0.0258834	0.02588336	0.0839009	0.0910799	0.0969936	0.105293	0.09399026	0.09871295
248	-16602.2	-16337.5	-264.727	0.007336331	0.008611381	0.0205716	0.0205716	0.0205716	0.0205716	0.02057161	0.103265	0.111103	0.117509	0.126427	0.1142608	0.08795956
249	-16603.3	-16337	-266.288	0.007336331	0.001867413	0.0284035	0.0284035	0.0284035	0.0284035	0.02840354	0.136946	0.14734	0.155835	0.167662	0.1515277	0.08795956
250	-16603.7	-16338.3	-265.398	0.007336331	0.003401526	0.0260038	0.0260038	0.0260038	0.0260038	0.02600382	0.0867252	0.106261	0.124158	0.152125	0.1148611	0.2442552
251	-16606.1	-16340.5	-265.562	0.007063706	0.001345538	0.0295754	0.0295754	0.0295754	0.0295754	0.02957541	0.0711195	0.0923241	0.112758	0.146378	0.102031	0.3137437
252	-16606.6	-16339.4	-267.141	0.007063706	0.0008579218	0.0259884	0.0259884	0.0259884	0.0259884	0.02598844	0.0697716	0.105671	0.145241	0.219972	0.1238863	0.4990979
253	-16608	-16338.5	-269.474	0.007063706	0.001337671	0.0418863	0.0418863	0.0418863	0.0418863	0.04188626	0.0726399	0.148863	0.257961	0.528649	0.1959617	0.8626988
254	-16606.4	-16338	-268.444	0.007063706	0.001992745	0.0230174	0.0230174	0.0230174	0.0230174	0.02301739	0.0502251	0.120941	0.237142	0.571035	0.1693525	1.056607
255	-16606.9	-16339.4	-267.471	0.007063706	0.002649345	0.0230174	0.0230174	0.0230174	0.0230174	0.02301739	0.0612049	0.107601	0.165791	0.291467	0.1335635	0.6783584
256	-16604.4	-16335.2	-269.248	0.007063706	0.003215151	0.0332195	0.0332195	0.0332195	0.0332195	0.0332195	0.0430769	0.0932338	0.168466	0.364621	0.1253264	0.9283581
257	-16602.9	-16334.8	-268.162	0.007063706	0.003215151	0.0204743	0.0204743	0.0204743	0.0204743	0.02047432	0.0553495	0.119796	0.216462	0.468502	0.1610321	0.9283581
258	-16602.7	-16335.7	-267.024	0.007302508	0.003375489	0.0138242	0.0138242	0.0138242	0.0138242	0.01382417	0.124664	0.16639	0.207589	0.277072	0.1858517	0.3471377
259	-16601.5	-16336.7	-264.832	0.007302508	0.002086259	0.0138242	0.0138242	0.0138242	0.0138242	0.01382417	0.0915552	0.102129	0.11105	0.123875	0.1064962	0.13141
260	-16607.5	-16341.1	-266.396	0.007302508	0.004338568	0.0324942	0.0324942	0.0324942	0.0324942	0.03249417	0.0726425	0.0957885	0.118401	0.156127	0.1064962	0.3325589
261	-16599.9	-16334	-265.9	0.007302508	0.002631081	0.0494493	0.0494493	0.0494493	0.0494493	0.04944934	0.0847846	0.102799	0.119152	0.144468	0.1106737	0.2316452
262	-16602.8	-16337.3	-265.448	0.007302508	0.001327358	0.0279193	0.0279193	0.0279193	0.0279193	0.02791931	0.0958614	0.103721	0.110177	0.11921	0.1069002	0.09474731
263	-16600.1	-16334.5	-265.572	0.00722274	0.0009144138	0.020014	0.020014	0.020014	0.020014	0.02001405	0.0958614	0.103721	0.110177	0.11921	0.1069002	0.09474731
264	-16599.7	-16334.1	-265.629	0.007213525	0.0009837271	0.0105802	0.0105802	0.0105802	0.0105802	0.01058019	0.084897	0.0907342	0.095477	0.102042	0.09307537	0.0799508
265	-16595.6	-16330.8	-264.849	0.007213525	0.0009837271	0.00573286	0.00573286	0.00573286	0.00573286	0.005732857	0.0887146	0.100457	0.110495	0.12512	0.1053566	0.1494556
266	-16594.6	-16329.4	-265.169	0.007213525	0.002894658	0.00918931	0.00918931	0.00918931	0.00918931	0.009189305	0.0966709	0.106786	0.115246	0.127305	0.1109354	0.1196465
267	-16595.7	-16331.3	-264.398	0.007213525	0.002832546	0.00529829	0.00529829	0.00529829	0.00529829	0.005298295	0.0966709	0.106786	0.115246	0.127305	0.1109354	0.1196465
268	-16595.1	-16330.4	-264.772	0.00715742	0.001964011	0.0115749	0.0115749	0.0115749	0.0115749	0.01157489	0.0901355	0.104735	0.117503	0.136535	0.1109354	0.1804957
269	-16597.5	-16331.7	-265.776	0.00715742	0.003468019	0.0130837	0.0130837	0.0130837	0.0130837	0.01308373	0.0712362	0.0981262	0.125417	0.172758	0.1109354	0.385054
270	-16602.1	-16335.4	-266.774	0.00715742	0.005101985	0.0241193	0.0241193	0.0241193	0.0241193	0.02411927	0.0485917	0.0771882	0.110041	0.174801	0.09216218	0.5564366
271	-16604.3	-16337.7	-266.647	0.00715742	0.005939789	0.0394264	0.0394264	0.0394264	0.0394264	0.03942645	0.0265217	0.0447793	0.0668923	0.112941	0.05473014	0.6297673
272	-16612.2	-16345.8	-266.437	0.00715742	0.004033335	0.0394264	0.0394264	0.0394264	0.0394264	0.03942645	0.0378054	0.0567762	0.0775339	0.116441	0.0663482	0.4889509
273	-16606.8	-16340.6	-266.2	0.00715742	0.001711223	0.0394264	0.0394264	0.0394264	0.0394264	0.03942645	0.0354064	0.0557545	0.0789548	0.12433	0.0663482	0.5459427
274	-16605.6	-16339.3	-266.301	0.00715742	0.003076176	0.0394264	0.0394264	0.0394264	0.0394264	0.03942645	0.0342789	0.0552569	0.0796657	0.12842	0.0663482	0.574074
275	-16600.8	-16334	-266.73	0.00715742	0.005787072	0.0394264	0.0394264	0.0394264	0.0394264	0.03942645	0.0373961	0.0566053	0.0777681	0.117715	0.0663482	0.4984147
276	-16606.8	-16339	-267.833	0.00715742	0.005068258	0.0394264	0.0394264	0.0394264	0.0394264	0.03942645	0.0435846	0.059058	0.0745383	0.101001	0.0663482	0.3652908
277	-16604.7	-16336.7	-268.048	0.00715742	0.009469222	0.0394264	0.0394264	0.0394264	0.0394264	0.03942645	0.0255793	0.0509531	0.0863949	0.172095	0.0663482	0.8285589
278	-16606.2	-16339.6	-266.593	0.00715742	0.009469222	0.101886	0.101886	0.101886	0.101886	0.1018863	0.030763	0.0536252	0.0820899	0.143097	0.0663482	0.6681473
279	-16606.4	-16340.1	-266.211	0.00715742	0.01538698	0.066301	0.066301	0.066301	0.066301	0.06630102	0.0317645	0.0553708	0.0847621	0.147755	0.068508	0.6681473
280	-16608.2	-16342	-266.283	0.00715742	0.01561352	0.111096	0.111096	0.111096	0.111096	0.1110961	0.0427204	0.0744689	0.113998	0.198717	0.09213729	0.6681473
281	-16603.6	-16337.7	-265.907	0.007319248	0.007551162	0.14945	0.14945	0.14945	0.14945	0.1494504	0.0427204	0.0744689	0.113998	0.198717	0.09213729	0.6681473
282	-16607.9	-16342.2	-265.654	0.007319248	0.007551162	0.150409	0.150409	0.150409	0.150409	0.1504092	0.0412276	0.0749562	0.118505	0.215454	0.09424777	0.7187558
283	-16605	-16338.3	-266.729	0.007319248	0.005749711	0.198614	0.198614	0.198614	0.198614	0.1986141	0.0412276	0.0749562	0.118505	0.215454	0.09424777	0.7187558
284	-16608.9	-16341.1	-267.829	0.007319248	0.01800956	0.134346	0.134346	0.134346	0.134346	0.1343463	0.0310318	0.0564192	0.0891978	0.162171	0.07093989	0.7187558
285	-16610	-16342.6	-267.427	0.007319248	0.03427844	0.0625793	0.0625793	0.0625793	0.0625793	0.06257927	0.0226351	0.0446074	0.0750162	0.147836	0.057847	0.8156644
