/ufrc/burleigh/nhans/GitHubNH/revBB
c31b-s1.ufhpc
Fri May 31 14:43:21 EDT 2019

RevBayes version (1.0.11)
Build from development (0ef095) on Tue May 28 09:41:26 EDT 2019

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("0_scripts/bd-tree-analysis.Rev")
   Processing file "0_scripts/bd-tree-analysis.Rev"
   Attempting to read the contents of file "simbdstree1.nex"
   Successfully read file

   Running MCMC simulation
   This simulation runs 2 independent replicates.
   The simulator uses 4 different moves in a random move schedule with 8 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------

Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
11250       |       -268.197   |       -274.909   |        6.71148   |     0.03060783   |   0.0005023259   |     0.08828331   |   00:06:34   |   00:05:06   |
11260       |       -263.461   |       -273.669   |        10.2086   |      0.1448232   |   4.408832e-05   |     0.08583725   |   00:06:34   |   00:05:05   |
11270       |       -266.988   |       -275.414   |        8.42595   |     0.02843107   |   0.0001390706   |      0.1269723   |   00:06:34   |   00:05:05   |
11280       |       -266.615   |       -274.065   |        7.44984   |     0.01309429   |   0.0004016354   |     0.07885794   |   00:06:35   |   00:05:05   |
11290       |       -264.497   |       -273.431   |        8.93375   |     0.06633339   |   8.434105e-05   |     0.07797114   |   00:06:35   |   00:05:04   |
11300       |       -264.232   |       -273.361   |        9.12892   |     0.08679522   |   8.155039e-05   |     0.08334347   |   00:06:35   |   00:05:04   |
11300       |       -264.232   |       -273.361   |        9.12892   |     0.08679522   |   8.155039e-05   |     0.08334347   |   00:06:35   |   00:05:04   |
11310       |       -264.772   |       -273.551   |        8.77871   |      0.1993498   |     8.2898e-05   |     0.08571883   |   00:06:36   |   00:05:04   |
11320       |       -261.979   |       -273.236   |        11.2568   |     0.07058991   |   1.264095e-05   |     0.08337862   |   00:06:36   |   00:05:03   |
11330       |       -262.454   |       -273.556   |        11.1017   |      0.1104507   |   1.321115e-05   |     0.08148575   |   00:06:36   |   00:05:03   |
11340       |       -262.672   |        -273.46   |        10.7884   |      0.1085782   |   1.459846e-05   |      0.0951449   |   00:06:37   |   00:05:03   |
11350       |       -262.629   |       -273.464   |        10.8352   |     0.09601004   |   1.283005e-05   |     0.07424225   |   00:06:37   |   00:05:02   |
11360       |       -261.639   |       -273.315   |        11.6758   |      0.1363295   |   9.778148e-06   |     0.09275611   |   00:06:37   |   00:05:01   |
11370       |       -263.205   |       -274.585   |        11.3803   |     0.09293368   |   1.228286e-05   |      0.0684528   |   00:06:38   |   00:05:02   |
11380       |       -255.192   |        -268.39   |         13.198   |      0.1993722   |    1.54252e-06   |      0.1031693   |   00:06:38   |   00:05:01   |
11390       |       -257.037   |       -271.111   |        14.0737   |       0.199344   |   1.130644e-06   |     0.07022111   |   00:06:38   |   00:05:00   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
11400       |       -255.452   |       -269.226   |        13.7736   |      0.1995341   |   1.055904e-06   |     0.09109365   |   00:06:39   |   00:05:01   |
11400       |       -255.452   |       -269.226   |        13.7736   |      0.1995341   |   1.055904e-06   |     0.09109365   |   00:06:39   |   00:05:01   |
11410       |       -255.779   |       -268.763   |        12.9841   |      0.1995341   |   2.463169e-06   |      0.1030827   |   00:06:39   |   00:05:00   |
11420       |       -257.314   |       -270.874   |        13.5598   |      0.1610409   |   1.190718e-06   |       0.133875   |   00:06:39   |   00:04:59   |
11430       |       -256.713   |       -269.953   |        13.2403   |      0.1760952   |   1.530525e-06   |      0.1314879   |   00:06:40   |   00:04:59   |
11440       |       -255.488   |       -269.146   |        13.6589   |      0.2021349   |   1.416785e-06   |      0.1002198   |   00:06:40   |   00:04:59   |
11450       |       -256.238   |       -269.613   |        13.3749   |      0.2034073   |   1.964111e-06   |     0.08958716   |   00:06:40   |   00:04:58   |
11460       |       -258.687   |        -271.24   |        12.5537   |      0.1955089   |   4.270564e-06   |      0.1000455   |   00:06:40   |   00:04:58   |
11470       |       -259.478   |       -271.407   |        11.9283   |      0.1709962   |   6.246998e-06   |      0.1092522   |   00:06:41   |   00:04:58   |
11480       |       -258.172   |       -271.514   |        13.3428   |      0.1637895   |   1.614492e-06   |      0.1256927   |   00:06:41   |   00:04:57   |
11490       |       -260.908   |         -273.4   |        12.4921   |     0.04704605   |   5.415431e-06   |     0.08710786   |   00:06:41   |   00:04:56   |
11500       |       -261.599   |       -273.812   |        12.2137   |      0.1439865   |    6.97084e-06   |     0.08372751   |   00:06:42   |   00:04:57   |
11500       |       -261.599   |       -273.812   |        12.2137   |      0.1439865   |    6.97084e-06   |     0.08372751   |   00:06:42   |   00:04:57   |
11510       |       -254.708   |       -268.396   |        13.6876   |      0.1747557   |   1.150833e-06   |      0.1126603   |   00:06:42   |   00:04:56   |
11520       |       -254.357   |       -268.049   |        13.6919   |      0.1928492   |   1.017784e-06   |      0.1292189   |   00:06:42   |   00:04:55   |
11530       |       -256.583   |       -269.689   |        13.1055   |      0.1925699   |   1.574908e-06   |      0.1265441   |   00:06:43   |   00:04:56   |
11540       |       -256.675   |       -270.345   |        13.6694   |      0.1835621   |   1.491826e-06   |     0.08572922   |   00:06:43   |   00:04:55   |
11550       |       -255.763   |       -269.328   |        13.5657   |      0.1884397   |   1.256768e-06   |      0.1298095   |   00:06:43   |   00:04:54   |
11560       |       -254.916   |       -268.649   |        13.7328   |      0.1928463   |   1.102981e-06   |      0.1157212   |   00:06:43   |   00:04:54   |
11570       |       -255.446   |       -268.883   |        13.4371   |       0.185751   |   1.268437e-06   |      0.1286807   |   00:06:44   |   00:04:54   |
11580       |       -256.894   |       -270.531   |        13.6363   |      0.1828986   |   1.190191e-06   |     0.09669936   |   00:06:44   |   00:04:53   |
11590       |       -254.027   |       -267.795   |        13.7678   |      0.2027601   |   1.024332e-06   |     0.08880959   |   00:06:44   |   00:04:53   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
11600       |       -254.555   |       -268.138   |         13.582   |      0.1960468   |   1.304189e-06   |      0.1028418   |   00:06:45   |   00:04:53   |
11600       |       -254.555   |       -268.138   |         13.582   |      0.1960468   |   1.304189e-06   |      0.1028418   |   00:06:45   |   00:04:53   |
11610       |       -256.022   |       -269.059   |        13.0376   |      0.1953744   |   1.826694e-06   |      0.1266001   |   00:06:45   |   00:04:52   |
11620       |       -258.663   |       -272.043   |        13.3795   |      0.1724141   |   1.360101e-06   |      0.1011086   |   00:06:45   |   00:04:52   |
11630       |       -256.977   |       -270.457   |        13.4797   |      0.1971702   |   1.238033e-06   |     0.08244292   |   00:06:46   |   00:04:52   |
11640       |       -256.928   |        -270.33   |        13.4027   |      0.1483363   |   1.046854e-06   |      0.1004329   |   00:06:46   |   00:04:51   |
11650       |       -255.751   |       -269.438   |        13.6864   |      0.1826293   |   1.091033e-06   |     0.08222555   |   00:06:46   |   00:04:50   |
11660       |       -257.486   |       -270.721   |        13.2354   |       0.170661   |   1.456693e-06   |      0.1180225   |   00:06:47   |   00:04:51   |
11670       |       -257.947   |        -270.25   |        12.3027   |      0.1875753   |   3.673843e-06   |     0.08624131   |   00:06:47   |   00:04:50   |
11680       |        -257.11   |       -270.236   |        13.1265   |      0.1784481   |   1.866718e-06   |     0.08157414   |   00:06:47   |   00:04:49   |
11690       |       -255.125   |       -268.826   |         13.701   |       0.182126   |   1.048963e-06   |      0.0919377   |   00:06:48   |   00:04:50   |
11700       |       -257.567   |       -270.709   |        13.1419   |      0.1898593   |   1.702847e-06   |     0.09280534   |   00:06:48   |   00:04:49   |
11700       |       -257.567   |       -270.709   |        13.1419   |      0.1898593   |   1.702847e-06   |     0.09280534   |   00:06:48   |   00:04:49   |
11710       |       -255.928   |       -269.427   |         13.499   |      0.1565696   |   1.019173e-06   |     0.09788332   |   00:06:48   |   00:04:48   |
11720       |       -257.339   |       -270.078   |        12.7384   |      0.1881852   |   1.959038e-06   |      0.1226155   |   00:06:49   |   00:04:48   |
11730       |       -256.856   |       -269.618   |         12.762   |      0.1888346   |   2.210518e-06   |     0.08851354   |   00:06:49   |   00:04:48   |
11740       |       -255.868   |       -269.371   |        13.5023   |      0.2008908   |    1.00527e-06   |      0.1034728   |   00:06:49   |   00:04:47   |
11750       |       -255.682   |       -269.007   |        13.3256   |      0.2019779   |   1.295135e-06   |      0.1014616   |   00:06:50   |   00:04:47   |
11760       |       -258.501   |       -270.748   |        12.2469   |      0.1757414   |   4.210126e-06   |     0.08820287   |   00:06:50   |   00:04:47   |
11770       |       -256.727   |       -269.422   |        12.6956   |      0.1965841   |   2.531512e-06   |     0.09748971   |   00:06:50   |   00:04:46   |
11780       |       -256.246   |       -269.269   |        13.0225   |      0.1808574   |   1.648201e-06   |     0.09244828   |   00:06:50   |   00:04:46   |
11790       |        -254.32   |       -267.942   |        13.6213   |      0.1935045   |   1.014605e-06   |     0.09742397   |   00:06:51   |   00:04:46   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
11800       |       -257.594   |        -270.83   |        13.2353   |      0.1532675   |   1.786557e-06   |      0.1033658   |   00:06:51   |   00:04:45   |
11800       |       -257.594   |        -270.83   |        13.2353   |      0.1532675   |   1.786557e-06   |      0.1033658   |   00:06:51   |   00:04:45   |
11810       |       -260.469   |       -273.381   |        12.9121   |     0.05908939   |    2.25816e-06   |      0.1048174   |   00:06:52   |   00:04:45   |
11820       |       -256.425   |       -270.458   |        14.0323   |      0.1830514   |   1.139367e-06   |     0.07921879   |   00:06:52   |   00:04:45   |
11830       |       -255.583   |       -269.063   |        13.4808   |      0.1686783   |   1.392338e-06   |      0.1050913   |   00:06:52   |   00:04:44   |
11840       |       -258.782   |       -271.121   |        12.3395   |      0.1839058   |   4.371344e-06   |      0.1111921   |   00:06:52   |   00:04:43   |
11850       |       -262.603   |       -274.425   |        11.8225   |     0.09750518   |   5.506431e-06   |       0.127964   |   00:06:53   |   00:04:44   |
11860       |        -263.42   |       -273.183   |        9.76275   |     0.03994721   |    4.13367e-05   |       0.071798   |   00:06:53   |   00:04:43   |
11870       |       -261.688   |       -273.419   |        11.7301   |     0.07318084   |   6.136277e-06   |     0.09907552   |   00:06:53   |   00:04:42   |
11880       |       -263.486   |       -273.351   |        9.86551   |       0.131654   |   5.533629e-05   |     0.09292808   |   00:06:54   |   00:04:42   |
11890       |       -265.221   |       -276.314   |        11.0932   |      0.1136131   |   1.153238e-05   |      0.1503958   |   00:06:54   |   00:04:42   |
11900       |       -259.298   |       -271.438   |        12.1403   |      0.1952689   |   5.894022e-06   |      0.1151269   |   00:06:54   |   00:04:41   |
11900       |       -259.298   |       -271.438   |        12.1403   |      0.1952689   |   5.894022e-06   |      0.1151269   |   00:06:54   |   00:04:41   |
11910       |       -254.766   |       -268.398   |        13.6316   |      0.1781313   |   1.228996e-06   |       0.110283   |   00:06:55   |   00:04:41   |
11920       |        -253.63   |       -267.454   |        13.8239   |      0.1901954   |   1.016091e-06   |      0.1099586   |   00:06:55   |   00:04:41   |
11930       |       -256.693   |       -269.936   |        13.2431   |      0.1814404   |   1.518692e-06   |      0.1411053   |   00:06:55   |   00:04:40   |
11940       |       -254.699   |       -268.348   |        13.6496   |      0.1944926   |   1.147274e-06   |      0.1261102   |   00:06:56   |   00:04:40   |
11950       |       -257.001   |       -269.549   |        12.5483   |      0.1976592   |   2.891291e-06   |       0.131766   |   00:06:56   |   00:04:40   |
11960       |       -257.176   |       -270.491   |        13.3156   |      0.1780142   |   1.075409e-06   |       0.118406   |   00:06:56   |   00:04:39   |
11970       |       -255.994   |       -269.389   |        13.3952   |      0.1895693   |   1.294312e-06   |      0.1365118   |   00:06:57   |   00:04:39   |
11980       |       -254.369   |       -268.109   |        13.7397   |       0.203729   |   1.198745e-06   |      0.1055118   |   00:06:57   |   00:04:39   |
11990       |       -254.057   |       -267.586   |        13.5288   |       0.203729   |   1.142917e-06   |      0.1047567   |   00:06:57   |   00:04:38   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
12000       |       -255.294   |       -268.378   |        13.0838   |      0.2036278   |   1.664518e-06   |      0.1059496   |   00:06:58   |   00:04:38   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
12000       |       -255.294   |       -268.378   |        13.0838   |      0.2036278   |   1.664518e-06   |      0.1059496   |   00:06:58   |   00:04:38   |
12010       |       -256.607   |       -269.477   |        12.8698   |      0.1763597   |   2.635343e-06   |      0.1123854   |   00:06:58   |   00:04:38   |
12020       |       -256.509   |       -270.128   |        13.6196   |      0.1861592   |   1.388128e-06   |      0.1054259   |   00:06:58   |   00:04:37   |
12030       |       -259.592   |       -272.843   |        13.2512   |      0.1623669   |   2.401948e-06   |     0.08916219   |   00:06:59   |   00:04:37   |
12040       |        -255.09   |       -268.571   |        13.4812   |      0.2007177   |   1.557365e-06   |     0.09525617   |   00:06:59   |   00:04:37   |
12050       |       -257.047   |       -269.779   |        12.7317   |      0.1832872   |   2.988295e-06   |      0.1077175   |   00:06:59   |   00:04:36   |
12060       |       -260.356   |       -272.061   |        11.7052   |      0.1832872   |    6.01744e-06   |      0.1192338   |   00:06:59   |   00:04:35   |
12070       |       -266.415   |       -275.135   |        8.72061   |      0.1282184   |   5.673455e-05   |     0.06533252   |   00:07:00   |   00:04:35   |
12080       |       -264.681   |       -274.745   |        10.0635   |      0.1742894   |   1.994449e-05   |     0.09476853   |   00:07:00   |   00:04:35   |
12090       |       -263.883   |       -273.709   |        9.82643   |     0.06631513   |    2.52618e-05   |     0.05379411   |   00:07:01   |   00:04:35   |
12100       |       -265.725   |       -274.437   |        8.71227   |      0.1472972   |   7.526353e-05   |      0.0606247   |   00:07:01   |   00:04:34   |
12100       |       -265.725   |       -274.437   |        8.71227   |      0.1472972   |   7.526353e-05   |      0.0606247   |   00:07:01   |   00:04:34   |
12110       |       -263.482   |       -273.445   |        9.96325   |     0.02884495   |   3.851995e-05   |     0.09627907   |   00:07:01   |   00:04:34   |
12120       |        -262.68   |       -273.295   |        10.6146   |     0.07990752   |   1.767589e-05   |     0.07632918   |   00:07:02   |   00:04:34   |
12130       |       -264.371   |       -273.478   |        9.10753   |       0.104279   |   7.880739e-05   |     0.07804932   |   00:07:02   |   00:04:33   |
12140       |       -266.879   |       -275.032   |        8.15289   |      0.1449631   |   0.0001069765   |     0.08435026   |   00:07:02   |   00:04:33   |
12150       |       -266.058   |       -274.113   |        8.05517   |     0.05885435   |   0.0001440884   |     0.03872113   |   00:07:03   |   00:04:33   |
12160       |       -264.165   |       -273.381   |        9.21597   |      0.1026941   |   9.501413e-05   |      0.1036715   |   00:07:03   |   00:04:32   |
12170       |       -264.596   |       -274.385   |        9.78865   |      0.1110829   |   4.320287e-05   |     0.06061971   |   00:07:03   |   00:04:32   |
12180       |       -265.352   |       -274.115   |        8.76309   |     0.06163082   |   6.786136e-05   |     0.05590911   |   00:07:04   |   00:04:32   |
12190       |       -274.309   |       -279.577   |        5.26836   |     0.03925542   |   0.0002908842   |     0.04050199   |   00:07:04   |   00:04:31   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
12200       |       -267.017   |       -275.983   |        8.96554   |     0.03157626   |   0.0001531895   |     0.05690137   |   00:07:04   |   00:04:31   |
12200       |       -267.017   |       -275.983   |        8.96554   |     0.03157626   |   0.0001531895   |     0.05690137   |   00:07:04   |   00:04:31   |
12210       |           -264   |       -273.444   |        9.44408   |      0.1006162   |   4.331644e-05   |     0.07816552   |   00:07:05   |   00:04:31   |
12220       |       -264.716   |       -273.528   |        8.81208   |      0.0686297   |   9.117875e-05   |     0.06880859   |   00:07:05   |   00:04:30   |
12230       |       -265.404   |       -273.965   |        8.56134   |      0.0377449   |   0.0001021616   |     0.07900527   |   00:07:05   |   00:04:30   |
12240       |       -264.706   |       -273.199   |        8.49229   |      0.1595801   |   0.0002104794   |      0.1077208   |   00:07:06   |   00:04:30   |
12250       |       -266.825   |       -274.452   |        7.62671   |      0.1809845   |   0.0007339371   |     0.08505962   |   00:07:06   |   00:04:29   |
12260       |       -266.879   |        -274.92   |         8.0412   |      0.0688378   |   0.0004552618   |     0.07906811   |   00:07:06   |   00:04:28   |
12270       |        -266.48   |       -273.913   |        7.43317   |     0.01818334   |   0.0006218981   |     0.09425162   |   00:07:07   |   00:04:29   |
12280       |       -264.226   |       -272.949   |        8.72367   |      0.1326983   |   0.0001695732   |     0.09369334   |   00:07:07   |   00:04:28   |
12290       |       -267.225   |       -274.411   |        7.18636   |      0.1823771   |   0.0004869106   |      0.1161234   |   00:07:07   |   00:04:27   |
12300       |       -266.612   |       -273.845   |        7.23321   |      0.0203862   |   0.0004633794   |     0.06091785   |   00:07:08   |   00:04:27   |
12300       |       -266.612   |       -273.845   |        7.23321   |      0.0203862   |   0.0004633794   |     0.06091785   |   00:07:08   |   00:04:27   |
12310       |       -265.391   |         -273.9   |        8.50842   |      0.1770051   |   0.0001898815   |     0.07604061   |   00:07:08   |   00:04:27   |
12320       |       -263.364   |       -273.809   |         10.444   |      0.0939884   |   2.859993e-05   |     0.07589142   |   00:07:08   |   00:04:26   |
12330       |        -265.24   |       -273.549   |        8.30872   |      0.0419049   |   0.0001799811   |     0.08455621   |   00:07:09   |   00:04:26   |
12340       |       -263.332   |       -273.312   |         9.9799   |     0.04270231   |   2.875439e-05   |     0.06683078   |   00:07:09   |   00:04:26   |
12350       |       -261.585   |       -272.937   |        11.3517   |     0.04617865   |   1.092875e-05   |     0.08972857   |   00:07:09   |   00:04:25   |
12360       |       -259.469   |       -271.505   |        12.0359   |       0.182881   |   5.136012e-06   |     0.08231202   |   00:07:10   |   00:04:25   |
12370       |       -255.584   |       -269.311   |        13.7269   |      0.1579513   |   1.003431e-06   |     0.08955204   |   00:07:10   |   00:04:25   |
12380       |       -258.662   |       -271.806   |        13.1447   |      0.1416287   |   1.209258e-06   |      0.1139313   |   00:07:10   |   00:04:24   |
12390       |       -254.462   |       -268.243   |        13.7808   |        0.18718   |   1.052757e-06   |     0.09911202   |   00:07:11   |   00:04:24   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
12400       |       -260.633   |       -273.425   |        12.7923   |      0.1447402   |   2.741826e-06   |     0.09609198   |   00:07:11   |   00:04:24   |
12400       |       -260.633   |       -273.425   |        12.7923   |      0.1447402   |   2.741826e-06   |     0.09609198   |   00:07:11   |   00:04:24   |
12410       |        -256.65   |       -269.397   |        12.7475   |       0.196719   |   2.802362e-06   |     0.09187857   |   00:07:11   |   00:04:23   |
12420       |       -257.782   |       -270.711   |        12.9296   |       0.196719   |   2.274444e-06   |     0.08845457   |   00:07:12   |   00:04:23   |
12430       |       -258.657   |       -272.112   |        13.4555   |      0.1805759   |   1.007706e-06   |     0.08221856   |   00:07:12   |   00:04:23   |
12440       |       -259.316   |         -271.3   |        11.9843   |      0.1697803   |   4.244309e-06   |      0.1006575   |   00:07:12   |   00:04:22   |
12450       |       -259.197   |       -271.588   |        12.3912   |      0.1763265   |   2.678922e-06   |      0.1258665   |   00:07:13   |   00:04:22   |
12460       |       -256.702   |       -270.135   |        13.4331   |       0.195467   |    1.23933e-06   |     0.08370549   |   00:07:13   |   00:04:22   |
12470       |       -255.576   |       -269.122   |        13.5464   |      0.1965274   |   1.057875e-06   |      0.1173496   |   00:07:13   |   00:04:21   |
12480       |        -261.48   |       -273.321   |        11.8404   |     0.05559165   |   6.416415e-06   |      0.1175773   |   00:07:14   |   00:04:21   |
12490       |       -262.019   |       -273.584   |        11.5647   |      0.1559417   |   1.086617e-05   |     0.09314148   |   00:07:14   |   00:04:20   |
12500       |       -261.635   |       -272.727   |        11.0919   |       0.193387   |    1.64239e-05   |     0.09227618   |   00:07:14   |   00:04:20   |
12500       |       -261.635   |       -272.727   |        11.0919   |       0.193387   |    1.64239e-05   |     0.09227618   |   00:07:14   |   00:04:20   |
12510       |       -260.971   |       -273.302   |        12.3311   |    0.004582809   |   5.067504e-06   |     0.08794423   |   00:07:15   |   00:04:20   |
12520       |        -269.29   |       -279.204   |        9.91359   |     0.06206478   |   2.313682e-05   |      0.1667919   |   00:07:15   |   00:04:19   |
12530       |       -264.784   |        -273.44   |        8.65621   |     0.04914688   |   0.0001306416   |     0.08144962   |   00:07:15   |   00:04:19   |
12540       |       -269.722   |       -276.333   |        6.61066   |     0.03879184   |   0.0003044394   |     0.09922183   |   00:07:16   |   00:04:19   |
12550       |       -269.019   |       -275.357   |        6.33835   |     0.04590003   |    0.001164574   |      0.0279104   |   00:07:16   |   00:04:18   |
12560       |        -269.48   |       -276.627   |        7.14722   |     0.03493691   |   0.0009171827   |     0.04927792   |   00:07:16   |   00:04:18   |
12570       |       -267.658   |       -274.146   |        6.48878   |     0.04375836   |   0.0007795975   |     0.07387757   |   00:07:17   |   00:04:18   |
12580       |       -269.921   |       -274.122   |        4.20051   |     0.04656324   |     0.00972048   |       0.107217   |   00:07:17   |   00:04:17   |
12590       |       -272.119   |       -274.545   |        2.42566   |       0.044809   |     0.03801393   |      0.1004441   |   00:07:18   |   00:04:17   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
12600       |       -270.712   |       -274.196   |        3.48308   |      0.1369438   |     0.02129007   |     0.07663156   |   00:07:18   |   00:04:17   |
12600       |       -270.712   |       -274.196   |        3.48308   |      0.1369438   |     0.02129007   |     0.07663156   |   00:07:18   |   00:04:17   |
12610       |       -270.977   |         -273.3   |          2.323   |      0.1516538   |      0.0575962   |      0.1091664   |   00:07:18   |   00:04:16   |
12620       |       -273.415   |       -275.035   |        1.61921   |      0.1890375   |      0.1448458   |      0.1525559   |   00:07:19   |   00:04:16   |
12630       |       -271.542   |       -273.484   |        1.94149   |     0.01942118   |      0.1099615   |      0.1463382   |   00:07:19   |   00:04:16   |
12640       |        -273.09   |       -274.532   |        1.44261   |    0.007029687   |      0.1102417   |      0.1204146   |   00:07:19   |   00:04:15   |
12650       |       -271.474   |       -272.607   |        1.13272   |    0.001218874   |      0.1381752   |     0.06259138   |   00:07:20   |   00:04:15   |
12660       |       -271.221   |       -273.655   |        2.43463   |   0.0006528351   |     0.07552594   |      0.1143153   |   00:07:20   |   00:04:15   |
12670       |       -270.145   |       -274.432   |        4.28684   |    0.001856955   |     0.01306651   |     0.08241552   |   00:07:21   |   00:04:15   |
12680       |       -270.036   |       -273.781   |         3.7457   |    0.003593913   |     0.02246438   |      0.1013756   |   00:07:21   |   00:04:14   |
12690       |       -270.393   |       -273.588   |        3.19462   |     0.02090516   |     0.02288549   |     0.06007658   |   00:07:21   |   00:04:14   |
12700       |       -272.864   |       -273.732   |       0.868036   |     0.06335778   |      0.1751672   |      0.1283136   |   00:07:22   |   00:04:14   |
12700       |       -272.864   |       -273.732   |       0.868036   |     0.06335778   |      0.1751672   |      0.1283136   |   00:07:22   |   00:04:14   |
12710       |        -274.09   |       -274.845   |       0.755117   |     0.07309891   |      0.2067128   |      0.1924492   |   00:07:22   |   00:04:13   |
12720       |        -274.03   |        -274.37   |       0.339723   |     0.03692439   |      0.2103176   |      0.1072183   |   00:07:23   |   00:04:13   |
12730       |       -279.008   |        -279.02   |      0.0120994   |     0.01538113   |        0.19396   |      0.1946357   |   00:07:23   |   00:04:12   |
12740       |       -272.021   |       -273.527   |        1.50614   |     0.04210703   |      0.1010225   |      0.1111414   |   00:07:23   |   00:04:12   |
12750       |       -271.611   |       -273.258   |         1.6478   |     0.05388865   |     0.07952849   |     0.06860138   |   00:07:24   |   00:04:12   |
12760       |       -271.385   |       -273.731   |        2.34582   |     0.07711433   |     0.07360768   |      0.1036925   |   00:07:24   |   00:04:11   |
12770       |       -271.048   |       -273.215   |        2.16637   |      0.2039261   |     0.07640056   |      0.1359475   |   00:07:24   |   00:04:11   |
12780       |       -269.891   |       -273.492   |        3.60067   |      0.1310078   |     0.02607321   |      0.1115582   |   00:07:25   |   00:04:11   |
12790       |       -271.267   |       -273.719   |        2.45278   |      0.1891783   |      0.0561053   |       0.137422   |   00:07:25   |   00:04:10   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
12800       |       -270.931   |       -273.246   |        2.31453   |     0.08856883   |     0.07322072   |      0.1171119   |   00:07:26   |   00:04:10   |
12800       |       -270.931   |       -273.246   |        2.31453   |     0.08856883   |     0.07322072   |      0.1171119   |   00:07:26   |   00:04:10   |
12810       |       -272.218   |       -273.911   |        1.69364   |      0.1608841   |      0.1190554   |      0.1393527   |   00:07:26   |   00:04:10   |
12820       |       -272.208   |       -273.739   |        1.53165   |     0.02360829   |      0.1368606   |      0.1679586   |   00:07:26   |   00:04:09   |
12830       |       -272.343   |       -274.076   |        1.73247   |     0.06882476   |       0.127566   |       0.146164   |   00:07:27   |   00:04:09   |
12840       |       -270.882   |        -273.48   |         2.5985   |     0.08436429   |     0.05959694   |      0.1394544   |   00:07:27   |   00:04:09   |
12850       |       -270.725   |       -273.167   |         2.4418   |     0.05832373   |     0.06839551   |      0.1339555   |   00:07:28   |   00:04:09   |
12860       |       -271.298   |       -273.338   |        2.03987   |       0.106235   |      0.1038084   |      0.1490988   |   00:07:28   |   00:04:08   |
12870       |       -270.798   |       -273.613   |        2.81539   |     0.08529582   |     0.05316393   |      0.1387861   |   00:07:28   |   00:04:08   |
12880       |       -271.216   |       -273.443   |        2.22715   |      0.1024091   |     0.08615955   |      0.1549692   |   00:07:29   |   00:04:08   |
12890       |       -270.866   |       -273.228   |        2.36201   |      0.1488104   |      0.0824975   |      0.1458294   |   00:07:29   |   00:04:07   |
12900       |       -270.405   |       -273.645   |        3.23963   |     0.04963089   |     0.03813652   |       0.128854   |   00:07:29   |   00:04:07   |
12900       |       -270.405   |       -273.645   |        3.23963   |     0.04963089   |     0.03813652   |       0.128854   |   00:07:29   |   00:04:07   |
12910       |       -270.175   |       -273.274   |        3.09962   |      0.0586318   |     0.04892074   |      0.1171534   |   00:07:30   |   00:04:07   |
12920       |       -269.925   |        -273.38   |        3.45485   |      0.1039927   |     0.03431687   |      0.1166337   |   00:07:30   |   00:04:06   |
12930       |        -269.69   |       -274.133   |        4.44338   |     0.07553934   |     0.01290386   |      0.1180007   |   00:07:30   |   00:04:06   |
12940       |       -268.367   |       -273.862   |        5.49468   |       0.128097   |    0.005347182   |     0.09953728   |   00:07:31   |   00:04:06   |
12950       |       -268.706   |       -274.323   |        5.61758   |      0.1621258   |    0.004115745   |      0.1137904   |   00:07:31   |   00:04:05   |
